,Reason,External Doc No.,Doc Type,Customer No.,Amount,UserID,Open,Ali_Amount,Ali_Type
18038,Empty,1433097973345776417	,Invoice,SUD0128,0.0,,False,,
18039,Empty,1433107803219219120	,Invoice,SUD0128,662.71,,False,,
18040,PriceError,1433111511995025922	,Invoice,SUD0127,485.56,,False,485.56,Counted Price
18041,Empty,1433135809992706130	,Invoice,SUD0128,489.3,,False,,
18042,Empty,1433137755063157321	,Invoice,SUD0128,490.7,,False,,
18043,Empty,1433145386846136610	,Invoice,SUD0128,521.41,,False,,
18044,Empty,1433158524253858234	,Invoice,SUD0128,478.68,,False,,
18045,PriceError,1433162557604519545	,Invoice,SUD0127,470.63,,False,470.63,Counted Price
18046,Empty,1433183870369261116	,Invoice,SUD0128,749.0,,False,,
18047,PriceError,1433191285017915448	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18048,Empty,1433197800824901095	,Invoice,SUD0128,597.04,,False,,
18049,Empty,1433207091415948617	,Invoice,SUD0128,0.0,,False,,
18050,Empty,1433216808197626778	,Invoice,SUD0128,645.63,,False,,
18051,Empty,1433218502618884720	,Invoice,SUD0128,0.0,,False,,
18052,PriceError,1433220014636245031	,Invoice,SUD0127,363.64,,False,327.28,Counted Price
18053,PriceError,1433225089587608290	,Invoice,SUD0127,339.2,,False,339.2,Counted Price
18054,Empty,1433243917964236993	,Invoice,SUD0128,-0.0,,False,,
18055,Empty,1433269839642533505	,Invoice,SUD0128,607.06,,False,,
18056,PriceError,1433273295694822081	,Invoice,SUD0127,1912.28,,False,1912.28,Counted Price
18057,PriceError,1433275203184661778	,Invoice,SUD0127,452.24,,False,452.24,Counted Price
18058,Empty,1433277938512102747	,Invoice,SUD0128,0.0,,False,,
18059,Empty,1433316818171746674	,Invoice,SUD0128,513.54,,False,,
18060,PriceError,1433324810332717968	,Invoice,SUD0127,293.33,,False,293.33,Counted Price
18061,Empty,1433326214979099420	,Invoice,SUD0128,1037.3,,False,,
18062,Empty,1433352134029089742	,Invoice,SUD0128,310.1,,False,,
18063,PriceError,1433369773005935620	,Invoice,SUD0127,325.37,,False,315.37,Counted Price
18064,PriceError,1433388711081502670	,Invoice,SUD0127,782.8,,False,782.8,Counted Price
18065,Empty,1433392201160155421	,Invoice,SUD0128,790.72,,False,,
18066,PriceError,1433399835963501037	,Invoice,SUD0127,386.3,,False,386.3,Counted Price
18067,Empty,1433404730400397659	,Invoice,SUD0128,178.87,,False,,
18068,Empty,1433407538536971137	,Invoice,SUD0128,451.88,,False,,
18069,Empty,1433407934529093639	,Invoice,SUD0128,298.43,,False,,
18070,Empty,1433414808797280430	,Invoice,SUD0128,619.36,,False,,
18071,Empty,1433423523731499870	,Invoice,SUD0128,0.0,,False,,
18072,Empty,1433433205156437163	,Invoice,SUD0128,642.43,,False,,
18073,PriceError,1433455923986601244	,Invoice,SUD0127,418.62,,False,418.62,Counted Price
18074,PriceError,1433457901982979916	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18075,Empty,1433484615159350408	,Invoice,SUD0128,534.0,,False,,
18076,PriceError,1433487385806393037	,Invoice,SUD0127,380.08,,False,380.08,Counted Price
18077,Empty,1433498979374037154	,Invoice,SUD0128,534.0,,False,,
18078,Empty,1433506431621123308	,Invoice,SUD0128,626.53,,False,,
18079,PriceError,1433510029741542994	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18080,PriceError,1433510786884187743	,Invoice,SUD0127,503.47,,False,503.47,Counted Price
18081,PriceError,1433516942888768290	,Invoice,SUD0127,578.76,,False,578.76,Counted Price
18082,Empty,1433528461713661466	,Invoice,SUD0128,849.3,,False,,
18083,PriceError,1433540054566477667	,Invoice,SUD0127,494.01,,False,494.01,Counted Price
18084,PriceError,1433564930777453712	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18085,Empty,1433567630620453437	,Invoice,SUD0128,453.11,,False,,
18086,PriceError,1433570763890692721	,Invoice,SUD0127,345.06,,False,345.06,Counted Price
18087,Empty,1433571192633554379	,Invoice,SUD0128,0.0,,False,,
18088,Empty,1433571805301273612	,Invoice,SUD0128,523.85,,False,,
18089,Empty,1433583867571387921	,Invoice,SUD0128,0.0,,False,,
18090,Empty,1433589446013483973	,Invoice,SUD0128,889.58,,False,,
18091,PriceError,1433593011328584009	,Invoice,SUD0127,296.4,,False,296.4,Counted Price
18092,Empty,1433607483768524643	,Invoice,SUD0128,691.06,,False,,
18093,Empty,1433608202310038734	,Invoice,SUD0128,0.0,,False,,
18094,PriceError,1433630340744943079	,Invoice,SUD0127,465.72,,False,445.72,Counted Price
18095,Empty,1433644671276207756	,Invoice,SUD0128,1020.96,,False,,
18096,Empty,1433681388885137049	,Invoice,SUD0128,0.0,,False,,
18097,Empty,1433683047799616595	,Invoice,SUD0128,534.0,,False,,
18098,Empty,1433699175355761685	,Invoice,SUD0128,489.96,,False,,
18099,PriceError,1433704430227334905	,Invoice,SUD0127,836.1,,False,836.1,Counted Price
18100,Empty,1433715014799120021	,Invoice,SUD0128,519.44,,False,,
18101,PriceError,1433720808053253456	,Invoice,SUD0127,661.0,,False,661.0,Counted Price
18102,Empty,1433753679968521421	,Invoice,SUD0128,279.0,,False,,
18103,Empty,1433812644444963821	,Invoice,SUD0128,690.47,,False,,
18104,PriceError,1433825604194483666	,Invoice,SUD0127,456.28,,False,456.28,Counted Price
18105,Empty,1433830034916671718	,Invoice,SUD0128,678.57,,False,,
18106,Empty,1433833779735973040	,Invoice,SUD0128,453.11,,False,,
18107,Empty,1433835867340411404	,Invoice,SUD0128,301.82,,False,,
18108,Empty,1433845514557914710	,Invoice,SUD0128,617.46,,False,,
18109,Empty,1433859732962136486	,Invoice,SUD0128,298.43,,False,,
18110,Empty,1433863371242390752	,Invoice,SUD0128,298.43,,False,,
18111,PriceError,1433874242260861071	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18112,Empty,1433905992795775752	,Invoice,SUD0128,191.7,,False,,
18113,Empty,1433909917070915221	,Invoice,SUD0128,0.0,,False,,
18114,Empty,1433915029537011632	,Invoice,SUD0128,1482.41,,False,,
18115,Empty,1433936449721824004	,Invoice,SUD0128,1622.47,,False,,
18116,Empty,1433942894174904323	,Invoice,SUD0128,691.63,,False,,
18117,PriceError,1433958337568107467	,Invoice,SUD0127,308.14,,False,308.14,Counted Price
18118,PriceError,1433958877599302523	,Invoice,SUD0127,1566.84,,False,1566.84,Counted Price
18119,Empty,1433966547361557086	,Invoice,SUD0128,0.0,,False,,
18120,PriceError,1433979936863918404	,Invoice,SUD0127,470.12,,False,470.12,Counted Price
18121,Empty,1433989909765145355	,Invoice,SUD0128,696.59,,False,,
18122,Empty,1433994840834730695	,Invoice,SUD0128,699.14,,False,,
18123,PriceError,1433996388658657074	,Invoice,SUD0127,300.6,,False,300.6,Counted Price
18124,Empty,1434000960722886355	,Invoice,SUD0128,840.21,,False,,
18125,Empty,1434004635242840732	,Invoice,SUD0128,0.0,,False,,
18126,PriceError,1434006507390371109	,Invoice,SUD0127,781.29,,False,781.29,Counted Price
18127,PriceError,1434039302953501037	,Invoice,SUD0127,634.3,,False,634.3,Counted Price
18128,Empty,1434041354008132441	,Invoice,SUD0128,1319.91,,False,,
18129,PriceError,1434050390528094751	,Invoice,SUD0127,449.37,,False,449.37,Counted Price
18130,Empty,1434061766597445828	,Invoice,SUD0128,254.93,,False,,
18131,PriceError,1434064827084941961	,Invoice,SUD0127,298.34,,False,278.34,Counted Price
18132,PriceError,1434067920703603132	,Invoice,SUD0127,513.56,,False,513.56,Counted Price
18133,Empty,1434074475731659121	,Invoice,SUD0128,293.7,,False,,
18134,Empty,1434075879643945037	,Invoice,SUD0128,526.83,,False,,
18135,Empty,1434078939174604550	,Invoice,SUD0128,0.0,,False,,
18136,Empty,1434080988655543568	,Invoice,SUD0128,448.6,,False,,
18137,Empty,1434107052088097848	,Invoice,SUD0128,1096.72,,False,,
18138,Empty,1434119151420502495	,Invoice,SUD0128,682.71,,False,,
18139,PriceError,1434120519554220507	,Invoice,SUD0127,375.78,,False,375.78,Counted Price
18140,Empty,1434162494319807957	,Invoice,SUD0128,634.36,,False,,
18141,Empty,1434179955376115632	,Invoice,SUD0128,804.84,,False,,
18142,Empty,1434195182494322944	,Invoice,SUD0128,248.43,,False,,
18143,Empty,1434200978084926841	,Invoice,SUD0128,643.48,,False,,
18144,Empty,1434216314749319742	,Invoice,SUD0128,602.03,,False,,
18145,Empty,1434287234990183028	,Invoice,SUD0128,1029.25,,False,,
18146,PriceError,1434289178772065060	,Invoice,SUD0127,394.13,,False,394.13,Counted Price
18147,Empty,1434299366225715814	,Invoice,SUD0128,703.8,,False,,
18148,Empty,1434356928051482075	,Invoice,SUD0128,326.33,,False,,
18149,PriceError,1434369351904137917	,Invoice,SUD0127,391.63,,False,391.63,Counted Price
18150,PriceError,1434373525890156358	,Invoice,SUD0127,801.5,,False,801.5,Counted Price
18151,Empty,1434400488363424792	,Invoice,SUD0128,1008.37,,False,,
18152,Empty,1434409743225564633	,Invoice,SUD0128,790.4,,False,,
18153,PriceError,1434419966944810778	,Invoice,SUD0127,370.17,,False,360.17,Counted Price
18154,Empty,1434445452025307142	,Invoice,SUD0128,291.27,,False,,
18155,Empty,1434471014720717761	,Invoice,SUD0128,451.92,,False,,
18156,Empty,1434484946220017387	,Invoice,SUD0128,660.1,,False,,
18157,PriceError,1434515472950714270	,Invoice,SUD0127,1192.48,,False,1142.48,Counted Price
18158,Empty,1434537326685300458	,Invoice,SUD0128,568.93,,False,,
18159,PriceError,1434551905618310264	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18160,PriceError,1434567708303400320	,Invoice,SUD0127,1304.3,,False,1304.3,Counted Price
18161,PriceError,1434634455272137860	,Invoice,SUD0127,404.84,,False,404.84,Counted Price
18162,PriceError,1434645146661712629	,Invoice,SUD0127,491.0,,False,491.0,Counted Price
18163,Empty,1434666675723629531	,Invoice,SUD0128,347.03,,False,,
18164,PriceError,1434676069129674895	,Invoice,SUD0127,143.03,,False,128.73,Counted Price
18165,Empty,1434681865240200839	,Invoice,SUD0128,623.7,,False,,
18166,PriceError,1434688597746077620	,Invoice,SUD0127,608.37,,False,608.37,Counted Price
18167,PriceError,1434706741790412661	,Invoice,SUD0127,702.68,,False,702.68,Counted Price
18168,Empty,1434741913949680816	,Invoice,SUD0128,0.0,,False,,
18169,PriceError,1434755196985822010	,Invoice,SUD0127,267.97,,False,267.97,Counted Price
18170,Empty,1434761642844843025	,Invoice,SUD0128,486.75,,False,,
18171,Empty,1434784860001267932	,Invoice,SUD0128,601.8,,False,,
18172,Empty,1434803186639973668	,Invoice,SUD0128,706.65,,False,,
18173,PriceError,1434808837199460351	,Invoice,SUD0127,583.95,,False,583.95,Counted Price
18174,Empty,1434836666811293693	,Invoice,SUD0128,739.6,,False,,
18175,Empty,1434841740781804233	,Invoice,SUD0128,825.1,,False,,
18176,PriceError,1434866331711789113	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18177,PriceError,1434869712112299603	,Invoice,SUD0127,374.13,,False,374.13,Counted Price
18178,Empty,1434869857818345304	,Invoice,SUD0128,680.74,,False,,
18179,Empty,1434869929756964334	,Invoice,SUD0128,1317.99,,False,,
18180,Empty,1434891170783926841	,Invoice,SUD0128,1340.2,,False,,
18181,PriceError,1434891204811594831	,Invoice,SUD0127,193.03,,False,193.03,Counted Price
18182,PriceError,1434902472535921251	,Invoice,SUD0127,345.15,,False,345.15,Counted Price
18183,Empty,1434905931513563331	,Invoice,SUD0128,462.88,,False,,
18184,Empty,1434910645598592875	,Invoice,SUD0128,103.0,,False,,
18185,PriceError,1434953271635545616	,Invoice,SUD0127,631.6,,False,631.6,Counted Price
18186,PriceError,1434967380083621140	,Invoice,SUD0127,170.48,,False,170.48,Counted Price
18187,PriceError,1434989271646551756	,Invoice,SUD0127,562.93,,False,562.93,Counted Price
18188,Empty,1434996216631729776	,Invoice,SUD0128,573.79,,False,,
18189,PriceError,1435028618086009219	,Invoice,SUD0127,634.3,,False,634.3,Counted Price
18190,PriceError,1435045791524259230	,Invoice,SUD0127,330.19,,False,330.19,Counted Price
18191,Empty,1435095399746344135	,Invoice,SUD0128,0.0,,False,,
18192,Empty,1435095541711741429	,Invoice,SUD0128,697.8,,False,,
18193,Empty,1435105550116052934	,Invoice,SUD0128,1185.3,,False,,
18194,PriceError,1435119159368294438	,Invoice,SUD0127,746.75,,False,746.75,Counted Price
18195,Empty,1435139856562810445	,Invoice,SUD0128,2026.96,,False,,
18196,Empty,1435157352899903992	,Invoice,SUD0128,604.26,,False,,
18197,PriceError,1435160198659289195	,Invoice,SUD0127,853.55,,False,853.55,Counted Price
18198,Empty,1435168081259317875	,Invoice,SUD0128,0.0,,False,,
18199,Empty,1435193499407556059	,Invoice,SUD0128,1056.29,,False,,
18200,PriceError,1435216789086899223	,Invoice,SUD0127,493.62,,False,493.62,Counted Price
18201,PriceError,1435223052460065190	,Invoice,SUD0127,441.36,,False,441.36,Counted Price
18202,Empty,1435225179715701667	,Invoice,SUD0128,444.03,,False,,
18203,Empty,1435238570334484165	,Invoice,SUD0128,902.16,,False,,
18204,PriceError,1435250018729908747	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18205,Empty,1435279070727924152	,Invoice,SUD0128,787.43,,False,,
18206,Empty,1435285370765407311	,Invoice,SUD0128,586.53,,False,,
18207,Empty,1435303694489884591	,Invoice,SUD0128,647.87,,False,,
18208,PriceError,1435339044894273553	,Invoice,SUD0127,246.75,,False,246.75,Counted Price
18209,Empty,1435341818898682555	,Invoice,SUD0128,0.0,,False,,
18210,PriceError,1435357765899932986	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18211,PriceError,1435365722700748366	,Invoice,SUD0127,344.94,,False,344.94,Counted Price
18212,Empty,1435371192409451606	,Invoice,SUD0128,2189.3,,False,,
18213,Empty,1435381813848119948	,Invoice,SUD0128,0.0,,False,,
18214,Empty,1435395747003666491	,Invoice,SUD0128,0.0,,False,,
18215,PriceError,1435430484144577169	,Invoice,SUD0127,665.49,,False,665.49,Counted Price
18216,PriceError,1435431420923707321	,Invoice,SUD0127,472.91,,False,472.91,Counted Price
18217,PriceError,1435450392006225026	,Invoice,SUD0127,532.6,,False,502.6,Counted Price
18218,PriceError,1435451942107513272	,Invoice,SUD0127,356.45,,False,356.45,Counted Price
18219,PriceError,1435464867232584009	,Invoice,SUD0127,203.22,,False,203.22,Counted Price
18220,Empty,1435509757174580024	,Invoice,SUD0128,681.46,,False,,
18221,Empty,1435550725687664157	,Invoice,SUD0128,807.66,,False,,
18222,PriceError,1435559292268841721	,Invoice,SUD0127,490.94,,False,441.94,Counted Price
18223,Empty,1435595222465599623	,Invoice,SUD0128,790.3,,False,,
18224,Empty,1435603032359673345	,Invoice,SUD0128,493.87,,False,,
18225,Empty,1435635648843127471	,Invoice,SUD0128,788.73,,False,,
18226,PriceError,1435638674629048240	,Invoice,SUD0127,585.1,,False,585.1,Counted Price
18227,PriceError,1435642201352164708	,Invoice,SUD0127,336.77,,False,240.0,Counted Price
18228,Empty,1435656384851536544	,Invoice,SUD0128,633.24,,False,,
18229,Empty,1435660419185043630	,Invoice,SUD0128,1110.64,,False,,
18230,PriceError,1435670858225768395	,Invoice,SUD0127,404.56,,False,404.56,Counted Price
18231,Empty,1435673124907145636	,Invoice,SUD0128,0.0,,False,,
18232,Empty,1435680723488147295	,Invoice,SUD0128,788.48,,False,,
18233,Empty,1435696419290785361	,Invoice,SUD0128,1554.0,,False,,
18234,PriceError,1435700523237984532	,Invoice,SUD0127,193.03,,False,193.03,Counted Price
18235,PriceError,1435701204234076342	,Invoice,SUD0127,448.88,,False,448.88,Counted Price
18236,Empty,1435702897542300685	,Invoice,SUD0128,601.8,,False,,
18237,PriceError,1435703763525997267	,Invoice,SUD0127,1546.3,,False,1546.3,Counted Price
18238,PriceError,1435726693782579256	,Invoice,SUD0127,305.87,,False,305.87,Counted Price
18239,PriceError,1435728313892857788	,Invoice,SUD0127,506.75,,False,506.75,Counted Price
18240,Empty,1435752867816137949	,Invoice,SUD0128,683.08,,False,,
18241,Empty,1435788181391813838	,Invoice,SUD0128,0.0,,False,,
18242,Empty,1435848627674634865	,Invoice,SUD0128,643.5,,False,,
18243,PriceError,1435850030240059152	,Invoice,SUD0127,483.53,,False,483.53,Counted Price
18244,PriceError,1435859426390928503	,Invoice,SUD0127,499.1,,False,499.1,Counted Price
18245,Empty,1435863601808187909	,Invoice,SUD0128,340.91,,False,,
18246,Empty,1435875266309837268	,Invoice,SUD0128,939.8,,False,,
18247,Empty,1435877749416126378	,Invoice,SUD0128,489.3,,False,,
18248,PriceError,1435890600354216223	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18249,PriceError,1435890924209982719	,Invoice,SUD0127,341.0,,False,341.0,Counted Price
18250,Empty,1435893049127629890	,Invoice,SUD0128,0.0,,False,,
18251,Empty,1435893408763449257	,Invoice,SUD0128,904.26,,False,,
18252,Empty,1435902769474681468	,Invoice,SUD0128,589.3,,False,,
18253,Empty,1435913064635391646	,Invoice,SUD0128,1160.21,,False,,
18254,PriceError,1435930561246514663	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18255,PriceError,1435942657325872009	,Invoice,SUD0127,475.0,,False,475.0,Counted Price
18256,Empty,1435948850989674608	,Invoice,SUD0128,1453.73,,False,,
18257,PriceError,1435966418698733022	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18258,Empty,1435967390213208063	,Invoice,SUD0128,489.3,,False,,
18259,PriceError,1435990429799482992	,Invoice,SUD0127,429.3,,False,429.3,Counted Price
18260,Empty,1435993561946911888	,Invoice,SUD0128,780.19,,False,,
18261,Empty,1435993635491571040	,Invoice,SUD0128,96.03,,False,,
18262,PriceError,1436038128173370118	,Invoice,SUD0127,458.77,,False,458.77,Counted Price
18263,PriceError,1436047887057387344	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18264,PriceError,1436072184795570794	,Invoice,SUD0127,507.04,,False,507.04,Counted Price
18265,Empty,1436112435627675929	,Invoice,SUD0128,788.03,,False,,
18266,Empty,1436126187947853412	,Invoice,SUD0128,0.0,,False,,
18267,PriceError,1436166649800273553	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18268,Empty,1436169998164823508	,Invoice,SUD0128,468.03,,False,,
18269,Empty,1436229720308370916	,Invoice,SUD0128,871.5,,False,,
18270,PriceError,1436246895932493047	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18271,Empty,1436263455964751360	,Invoice,SUD0128,863.81,,False,,
18272,PriceError,1436269465219186858	,Invoice,SUD0127,143.03,,False,118.73,Counted Price
18273,Empty,1436287860941455171	,Invoice,SUD0128,193.7,,False,,
18274,Empty,1436291894932502354	,Invoice,SUD0128,0.0,,False,,
18275,Empty,1436301540196300864	,Invoice,SUD0128,256.89,,False,,
18276,Empty,1436303376111285681	,Invoice,SUD0128,697.16,,False,,
18277,Empty,1436306978421545259	,Invoice,SUD0128,1812.79,,False,,
18278,Empty,1436311009853431732	,Invoice,SUD0128,777.89,,False,,
18279,PriceError,1436314683403814181	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18280,Empty,1436315907266952277	,Invoice,SUD0128,504.05,,False,,
18281,Empty,1436327532595464170	,Invoice,SUD0128,134.62,,False,,
18282,PriceError,1436341356523945453	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18283,Empty,1436347586835999333	,Invoice,SUD0128,1070.27,,False,,
18284,Empty,1436365368666617631	,Invoice,SUD0128,507.24,,False,,
18285,Empty,1436366557738369070	,Invoice,SUD0128,754.13,,False,,
18286,Empty,1436373326652908072	,Invoice,SUD0128,173.44,,False,,
18287,Empty,1436387979153879680	,Invoice,SUD0128,490.06,,False,,
18288,PriceError,1436398886527893077	,Invoice,SUD0127,902.18,,False,902.18,Counted Price
18289,Empty,1436408390339369070	,Invoice,SUD0128,46.03,,False,,
18290,PriceError,1436408569378331427	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18291,Empty,1436412313291169373	,Invoice,SUD0128,535.27,,False,,
18292,PriceError,1436435317224100507	,Invoice,SUD0127,294.23,,False,294.23,Counted Price
18293,PriceError,1436447558510282328	,Invoice,SUD0127,375.0,,False,375.0,Counted Price
18294,Empty,1436481074691785765	,Invoice,SUD0128,517.01,,False,,
18295,Empty,1436482657926945941	,Invoice,SUD0128,666.13,,False,,
18296,Empty,1436530934474978511	,Invoice,SUD0128,585.03,,False,,
18297,Empty,1436539107363767739	,Invoice,SUD0128,210.31,,False,,
18298,Empty,1436555595838601658	,Invoice,SUD0128,748.06,,False,,
18299,Empty,1436564523245329563	,Invoice,SUD0128,793.36,,False,,
18300,Empty,1436566860823925325	,Invoice,SUD0128,576.94,,False,,
18301,Empty,1436576364697623209	,Invoice,SUD0128,886.6,,False,,
18302,Empty,1436597100983854782	,Invoice,SUD0128,0.0,,False,,
18303,PriceError,1436598432315285346	,Invoice,SUD0127,469.99,,False,469.99,Counted Price
18304,Empty,1436618953797630786	,Invoice,SUD0128,520.11,,False,,
18305,Empty,1436634110119150981	,Invoice,SUD0128,638.11,,False,,
18306,Empty,1436636521868608080	,Invoice,SUD0128,476.54,,False,,
18307,PriceError,1436640012896253588	,Invoice,SUD0127,475.65,,False,475.65,Counted Price
18308,PriceError,1436650020326283321	,Invoice,SUD0127,951.43,,False,951.43,Counted Price
18309,Empty,1436662621058123996	,Invoice,SUD0128,46.03,,False,,
18310,PriceError,1436664960820684994	,Invoice,SUD0127,541.0,,False,541.0,Counted Price
18311,PriceError,1436675832579059780	,Invoice,SUD0127,666.93,,False,666.93,Counted Price
18312,Empty,1436695239515061025	,Invoice,SUD0128,0.0,,False,,
18313,Empty,1436703589644903320	,Invoice,SUD0128,648.1,,False,,
18314,Empty,1436743368254799592	,Invoice,SUD0128,642.43,,False,,
18315,Empty,1436745492489351154	,Invoice,SUD0128,748.78,,False,,
18316,Empty,1436780811239482075	,Invoice,SUD0128,1091.0,,False,,
18317,Empty,1436793157784427779	,Invoice,SUD0128,788.03,,False,,
18318,PriceError,1436797045193547148	,Invoice,SUD0127,294.09,,False,294.09,Counted Price
18319,Empty,1436805504974709809	,Invoice,SUD0128,0.0,,False,,
18320,Empty,1436807091724316696	,Invoice,SUD0128,872.44,,False,,
18321,Empty,1436820228774903144	,Invoice,SUD0128,798.92,,False,,
18322,Empty,1436828472580959916	,Invoice,SUD0128,360.66,,False,,
18323,Empty,1436844672469779627	,Invoice,SUD0128,700.87,,False,,
18324,Empty,1436846581834635583	,Invoice,SUD0128,404.63,,False,,
18325,Empty,1436849965010670131	,Invoice,SUD0128,0.0,,False,,
18326,Empty,1436857884265149214	,Invoice,SUD0128,0.0,,False,,
18327,Empty,1436858101631383580	,Invoice,SUD0128,884.83,,False,,
18328,PriceError,1436860587747615909	,Invoice,SUD0127,480.1,,False,480.1,Counted Price
18329,PriceError,1436862279416022327	,Invoice,SUD0127,793.97,,False,793.97,Counted Price
18330,Empty,1436880387686279385	,Invoice,SUD0128,799.38,,False,,
18331,PriceError,1436896656034969054	,Invoice,SUD0127,519.99,,False,519.99,Counted Price
18332,PriceError,1436900150014606692	,Invoice,SUD0127,379.3,,False,379.3,Counted Price
18333,Empty,1436908933361301479	,Invoice,SUD0128,879.46,,False,,
18334,Empty,1436912964655302752	,Invoice,SUD0128,516.61,,False,,
18335,Empty,1436933845947075352	,Invoice,SUD0128,696.62,,False,,
18336,Empty,1436935788632760131	,Invoice,SUD0128,505.83,,False,,
18337,Empty,1436938563812841714	,Invoice,SUD0128,291.72,,False,,
18338,Empty,1436939535939238530	,Invoice,SUD0128,209.41,,False,,
18339,Empty,1436950981197123996	,Invoice,SUD0128,489.3,,False,,
18340,PriceError,1436952241648951893	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18341,Empty,1436952636970986233	,Invoice,SUD0128,387.71,,False,,
18342,Empty,1436962572399888134	,Invoice,SUD0128,569.68,,False,,
18343,PriceError,1436969845199439605	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18344,Empty,1436974884378603322	,Invoice,SUD0128,0.0,,False,,
18345,Empty,1436976650599947970	,Invoice,SUD0128,0.0,,False,,
18346,Empty,1436988421510791245	,Invoice,SUD0128,0.0,,False,,
18347,PriceError,1436988710569794260	,Invoice,SUD0127,465.39,,False,465.39,Counted Price
18348,Empty,1436996916636899950	,Invoice,SUD0128,0.0,,False,,
18349,Empty,1437002858342961562	,Invoice,SUD0128,685.66,,False,,
18350,PriceError,1437012720995224843	,Invoice,SUD0127,408.02,,False,408.02,Counted Price
18351,PriceError,1437027337488354493	,Invoice,SUD0127,588.74,,False,588.74,Counted Price
18352,PriceError,1437035402784163309	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18353,Empty,1437036264685431121	,Invoice,SUD0128,466.79,,False,,
18354,Empty,1437045411074215011	,Invoice,SUD0128,446.34,,False,,
18355,Empty,1437061934681409781	,Invoice,SUD0128,0.0,,False,,
18356,PriceError,1437068197749079075	,Invoice,SUD0127,528.06,,False,528.06,Counted Price
18357,Empty,1437072660621969681	,Invoice,SUD0128,885.0,,False,,
18358,Empty,1437121477426937045	,Invoice,SUD0128,539.0,,False,,
18359,PriceError,1437124104514747679	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18360,Empty,1437169573912425809	,Invoice,SUD0128,896.33,,False,,
18361,PriceError,1437179438980588106	,Invoice,SUD0127,587.77,,False,587.77,Counted Price
18362,PriceError,1437186026880329243	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18363,Empty,1437195132059916384	,Invoice,SUD0128,338.08,,False,,
18364,PriceError,1437198591948588818	,Invoice,SUD0127,428.59,,False,428.59,Counted Price
18365,Empty,1437220620146938538	,Invoice,SUD0128,0.0,,False,,
18366,PriceError,1437226956797585066	,Invoice,SUD0127,481.99,,False,434.26,Counted Price
18367,Empty,1437233760356553704	,Invoice,SUD0128,701.33,,False,,
18368,Empty,1437233763177128683	,Invoice,SUD0128,454.52,,False,,
18369,PriceError,1437242727231514694	,Invoice,SUD0127,611.62,,False,611.62,Counted Price
18370,PriceError,1437248055561111145	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
18371,PriceError,1437256767673807618	,Invoice,SUD0127,434.03,,False,434.03,Counted Price
18372,Empty,1437266304772607557	,Invoice,SUD0128,625.63,,False,,
18373,PriceError,1437280344607181017	,Invoice,SUD0127,392.8,,False,382.8,Counted Price
18374,Empty,1437289092632841939	,Invoice,SUD0128,625.63,,False,,
18375,PriceError,1437291612680425071	,Invoice,SUD0127,499.1,,False,499.1,Counted Price
18376,PriceError,1437300000990586348	,Invoice,SUD0127,588.46,,False,588.46,Counted Price
18377,Empty,1437318325621889487	,Invoice,SUD0128,0.0,,False,,
18378,Empty,1437329198534298664	,Invoice,SUD0128,561.76,,False,,
18379,PriceError,1437370958983566708	,Invoice,SUD0127,754.49,,False,754.49,Counted Price
18380,PriceError,1437374018610272323	,Invoice,SUD0127,340.93,,False,340.93,Counted Price
18381,PriceError,1437383847824303058	,Invoice,SUD0127,1181.0,,False,1181.0,Counted Price
18382,Empty,1437391190401444323	,Invoice,SUD0128,1501.7,,False,,
18383,Empty,1437406418537541447	,Invoice,SUD0128,298.86,,False,,
18384,PriceError,1437419017698419936	,Invoice,SUD0127,575.77,,False,575.77,Counted Price
18385,Empty,1437421465018353542	,Invoice,SUD0128,268.5,,False,,
18386,Empty,1437421645212300895	,Invoice,SUD0128,830.33,,False,,
18387,Empty,1437461894422933549	,Invoice,SUD0128,0.0,,False,,
18388,Empty,1437470064251946982	,Invoice,SUD0128,615.98,,False,,
18389,Empty,1437477661488958113	,Invoice,SUD0128,268.43,,False,,
18390,Empty,1437501782115972470	,Invoice,SUD0128,854.05,,False,,
