	Reason	External Doc No.	Posting Date	Doc Type	Customer No.	Amount	UserID	Open	Ali_Amount	Ali_Type
1612	Empty	"1483433784876698378	"	2021/1/3	Invoice	SUD0127	930		TRUE		
1613	Empty	"1484672943343082729	"	2021/1/3	Invoice	SUD0127	1094.3		TRUE		
1614	Empty	"1485653760968161670	"	2021/1/3	Invoice	SUD0127	603.22		TRUE		
1615	Empty	"1488175742292729644	"	2021/1/4	Invoice	SUD0127	592.93		TRUE		
1616	Empty	"1488185426297251415	"	2021/1/4	Invoice	SUD0127	649.85		TRUE		
1619	Empty	"1488570229588705143	"	2021/1/4	Invoice	SUD0127	664.29		TRUE		
1621	Empty	"1488948159547703851	"	2021/1/4	Invoice	SUD0127	782.23		TRUE		
1617	Empty	"1488349152362892918	"	2021/1/5	Invoice	SUD0127	665.1		TRUE		
1618	Empty	"1488536568507464648	"	2021/1/5	Invoice	SUD0127	583.09		TRUE		
1620	Empty	"1488720960935853922	"	2021/1/5	Invoice	SUD0127	548.47		TRUE		
1622	Empty	"1489463030844396122	"	2021/1/5	Invoice	SUD0127	592.93		TRUE		
1623	Empty	"1489721077015950856	"	2021/1/5	Invoice	SUD0127	0		TRUE		
1624	Empty	"1489750308297225851	"	2021/1/5	Invoice	SUD0127	658		TRUE		
1625	Empty	"1489816838229472746	"	2021/1/5	Invoice	SUD0127	609.97		TRUE		
1626	Empty	"1489875013509375149	"	2021/1/5	Invoice	SUD0127	521.84		TRUE		
1627	Empty	"1490000329495686949	"	2021/1/5	Invoice	SUD0127	523.98		TRUE		
1628	Empty	"1490066858155294649	"	2021/1/5	Invoice	SUD0127	584.46		TRUE		
1629	Empty	"1490620789529934472	"	2021/1/5	Invoice	SUD0127	930.36		TRUE		
1630	Empty	"1490695057189765832	"	2021/1/5	Invoice	SUD0127	711.33		TRUE		
1631	Empty	"1490954619436670855	"	2021/1/5	Invoice	SUD0127	0		TRUE		
1632	Empty	"1491048398631834845	"	2021/1/5	Invoice	SUD0127	608.05		TRUE		
1633	Empty	"1491232503931210657	"	2021/1/5	Invoice	SUD0127	592.93		TRUE		
1635	Empty	"1491414879332011921	"	2021/1/5	Invoice	SUD0127	1040.01		TRUE		
1636	Empty	"1491482991859764875	"	2021/1/5	Invoice	SUD0127	521.75		TRUE		
545	Empty	"1240050360379311292	"	2021/1/6	Invoice	SUD0127	741		TRUE		
546	Empty	"1240069872022897387	"	2021/1/6	Invoice	SUD0127	620.76		TRUE		
550	Empty	"1240249332951630299	"	2021/1/6	Invoice	SUD0127	453.3		TRUE		
561	Empty	"1241110815574377198	"	2021/1/6	Invoice	SUD0127	642.93		TRUE		
585	Empty	"1243177443803528204	"	2021/1/6	Invoice	SUD0127	714.3		TRUE		
586	Empty	"1243209696723668702	"	2021/1/6	Invoice	SUD0127	620.8		TRUE		
1634	Empty	"1491279192647355019	"	2021/1/6	Invoice	SUD0127	658.17		TRUE		
1637	Empty	"1491612194106691880	"	2021/1/6	Invoice	SUD0127	801.3		TRUE		
1638	Empty	"1491660253963123362	"	2021/1/6	Invoice	SUD0127	686.29		TRUE		
1639	Empty	"1492142402890186270	"	2021/1/6	Invoice	SUD0127	1453.31		TRUE		
1640	Empty	"1492777621277209550	"	2021/1/6	Invoice	SUD0127	565.5		TRUE		
1641	Empty	"1493068286932546214	"	2021/1/6	Invoice	SUD0127	857.91		TRUE		
1643	Empty	"1493538627556860818	"	2021/1/6	Invoice	SUD0127	434.82		TRUE		
552	Empty	"1240417668353598396	"	2021/1/7	Invoice	SUD0127	657.6		TRUE		
562	Empty	"1241136518319450397	"	2021/1/7	Invoice	SUD0127	631.69		TRUE		
590	Empty	"1243572792692052204	"	2021/1/7	Invoice	SUD0127	432.3		TRUE		
591	Empty	"1243579237178623704	"	2021/1/7	Invoice	SUD0127	1493.96		TRUE		
593	Empty	"1243780190698323703	"	2021/1/7	Invoice	SUD0127	424.34		TRUE		
1642	Empty	"1493158896653618579	"	2021/1/7	Invoice	SUD0127	665.07		TRUE		
1644	Empty	"1493701020280154770	"	2021/1/7	Invoice	SUD0127	583.39		TRUE		
1645	Empty	"1493938910068743333	"	2021/1/7	Invoice	SUD0127	545.93		TRUE		
1646	Empty	"1494283105062078015	"	2021/1/7	Invoice	SUD0127	679.89		TRUE		
1647	Empty	"1494343658127330566	"	2021/1/7	Invoice	SUD0127	950.44		TRUE		
1648	Empty	"1494651888567259940	"	2021/1/7	Invoice	SUD0127	0		TRUE		
1649	Empty	"1494750854962308661	"	2021/1/7	Invoice	SUD0127	416.83		TRUE		
1650	Empty	"1494758846870386974	"	2021/1/7	Invoice	SUD0127	640.3		TRUE		
1651	Empty	"1494779798001159756	"	2021/1/7	Invoice	SUD0127	545.33		TRUE		
1652	Empty	"1494855074992102549	"	2021/1/7	Invoice	SUD0127	433.59		TRUE		
1653	Empty	"1494962895315290885	"	2021/1/7	Invoice	SUD0127	645.31		TRUE		
1654	Empty	"1495102142922508776	"	2021/1/7	Invoice	SUD0127	416.83		TRUE		
1655	Empty	"1495131015869820628	"	2021/1/7	Invoice	SUD0127	533.97		TRUE		
1656	Empty	"1495400366662119020	"	2021/1/7	Invoice	SUD0127	416.83		TRUE		
1658	Empty	"1496015499046584157	"	2021/1/7	Invoice	SUD0127	434.04		TRUE		
1659	Empty	"1496034794061122536	"	2021/1/7	Invoice	SUD0127	0		TRUE		
1661	Empty	"1496431443342577175	"	2021/1/7	Invoice	SUD0127	628.64		TRUE		
596	Empty	"1243867597062236201	"	2021/1/8	Invoice	SUD0127	780.6		TRUE		
1657	Empty	"1495734624882806449	"	2021/1/8	Invoice	SUD0127	585.4		TRUE		
1660	Empty	"1496092968767033136	"	2021/1/8	Invoice	SUD0127	416.83		TRUE		
1662	Empty	"1496511038104329374	"	2021/1/8	Invoice	SUD0127	690		TRUE		
1663	Empty	"1496896884393746731	"	2021/1/8	Invoice	SUD0127	416.83		TRUE		
1664	Empty	"1496905167091296934	"	2021/1/8	Invoice	SUD0127	803.3		TRUE		
1665	Empty	"1497345913089836880	"	2021/1/8	Invoice	SUD0127	619.3		TRUE		
1666	Empty	"1498130749059236948	"	2021/1/8	Invoice	SUD0127	1317.53		TRUE		
576	Empty	"1242086775145262688	"	2021/1/9	Invoice	SUD0127	429.36		TRUE		
578	Empty	"1242208482080068963	"	2021/1/9	Invoice	SUD0127	438.94		TRUE		
599	Empty	"1244254237709391303	"	2021/1/9	Invoice	SUD0127	610.33		TRUE		
600	Empty	"1244321160311948505	"	2021/1/9	Invoice	SUD0127	0		TRUE		
601	Empty	"1244378906884518103	"	2021/1/9	Invoice	SUD0127	427.34		TRUE		
602	Empty	"1244403636264280009	"	2021/1/9	Invoice	SUD0127	416.83		TRUE		
1667	Empty	"1498932865077283030	"	2021/1/9	Invoice	SUD0127	622.68		TRUE		
1668	Empty	"1499159991888550532	"	2021/1/9	Invoice	SUD0127	692.7		TRUE		
1669	Empty	"1499484024552016873	"	2021/1/9	Invoice	SUD0127	590.94		TRUE		
1670	Empty	"1499521861042790328	"	2021/1/9	Invoice	SUD0127	439		TRUE		
1671	Empty	"1499658230164772148	"	2021/1/9	Invoice	SUD0127	439		TRUE		
1672	Empty	"1499723174518153661	"	2021/1/9	Invoice	SUD0127	637.93		TRUE		
1673	Empty	"1499767850660353639	"	2021/1/9	Invoice	SUD0127	416.83		TRUE		
1674	Empty	"1500288915313569037	"	2021/1/9	Invoice	SUD0127	1230		TRUE		
1675	Empty	"1500424635126720818	"	2021/1/9	Invoice	SUD0127	798.05		TRUE		
1677	Empty	"1500476005837376834	"	2021/1/9	Invoice	SUD0127	1261.2		TRUE		
1679	Empty	"1500587569353685975	"	2021/1/9	Invoice	SUD0127	416.83		TRUE		
1680	Empty	"1500870242130588560	"	2021/1/9	Invoice	SUD0127	0		TRUE		
572	Empty	"1241742648016456992	"	2021/1/10	Invoice	SUD0127	814.75		TRUE		
579	Empty	"1242660362119829192	"	2021/1/10	Invoice	SUD0127	907.45		TRUE		
580	Empty	"1242751513359781492	"	2021/1/10	Invoice	SUD0127	1129.94		TRUE		
603	Empty	"1244547063355609105	"	2021/1/10	Invoice	SUD0127	741.08		TRUE		
605	Empty	"1244926464580390006	"	2021/1/10	Invoice	SUD0127	0		TRUE		
1676	Empty	"1500438708546338286	"	2021/1/10	Invoice	SUD0127	0		TRUE		
1678	Empty	"1500537528916710464	"	2021/1/10	Invoice	SUD0127	1411.9		TRUE		
1681	Empty	"1501392313496708138	"	2021/1/10	Invoice	SUD0127	1129.26		TRUE		
1682	Empty	"1501635097145735646	"	2021/1/10	Invoice	SUD0127	924.47		TRUE		
1683	Empty	"1501714045769353520	"	2021/1/10	Invoice	SUD0127	1029.27		TRUE		
1684	Empty	"1502176392978542238	"	2021/1/10	Invoice	SUD0127	0		TRUE		
1685	Empty	"1502218190533598259	"	2021/1/10	Invoice	SUD0127	428.73		TRUE		
1686	Empty	"1502524658114707583	"	2021/1/10	Invoice	SUD0127	830		TRUE		
1687	Empty	"1502537151319999072	"	2021/1/10	Invoice	SUD0127	1221.04		TRUE		
1688	Empty	"1502565518994367176	"	2021/1/10	Invoice	SUD0127	503.37		TRUE		
1689	Empty	"1502655015021108617	"	2021/1/10	Invoice	SUD0127	0		TRUE		
1691	Empty	"1502840451333730257	"	2021/1/10	Invoice	SUD0127	405.3		TRUE		
1693	Empty	"1503535070407236948	"	2021/1/10	Invoice	SUD0127	1690		TRUE		
575	Empty	"1242030144045381896	"	2021/1/11	Invoice	SUD0127	563		TRUE		
577	Empty	"1242133032260154196	"	2021/1/11	Invoice	SUD0127	0		TRUE		
584	Empty	"1243171131292375693	"	2021/1/11	Invoice	SUD0127	0		TRUE		
607	Empty	"1244958613490874207	"	2021/1/11	Invoice	SUD0127	433.63		TRUE		
608	Empty	"1244970852765192105	"	2021/1/11	Invoice	SUD0127	573.33		TRUE		
609	Empty	"1245143940242284909	"	2021/1/11	Invoice	SUD0127	416.83		TRUE		
1690	Empty	"1502733024532330532	"	2021/1/11	Invoice	SUD0127	606.56		TRUE		
1692	Empty	"1503113004908537412	"	2021/1/11	Invoice	SUD0127	429.04		TRUE		
1694	Empty	"1504386651951293373	"	2021/1/11	Invoice	SUD0127	416.83		TRUE		
1695	Empty	"1504669825742147128	"	2021/1/11	Invoice	SUD0127	434.5		TRUE		
587	Empty	"1243298065194768293	"	2021/1/12	Invoice	SUD0127	535		TRUE		
589	Empty	"1243553235548003099	"	2021/1/12	Invoice	SUD0127	0		TRUE		
610	Empty	"1245289887754929605	"	2021/1/12	Invoice	SUD0127	535.76		TRUE		
611	Empty	"1245290823147564711	"	2021/1/12	Invoice	SUD0127	552.37		TRUE		
612	Empty	"1245309288015008510	"	2021/1/12	Invoice	SUD0127	416.83		TRUE		
613	Empty	"1245317928402412904	"	2021/1/12	Invoice	SUD0127	849.4		TRUE		
614	Empty	"1245351123929937600	"	2021/1/12	Invoice	SUD0127	0		TRUE		
1696	Empty	"1505901492589771555	"	2021/1/12	Invoice	SUD0127	421.6		TRUE		
1697	Empty	"1505903184380545951	"	2021/1/12	Invoice	SUD0127	856.1		TRUE		
1698	Empty	"1505944080956657354	"	2021/1/12	Invoice	SUD0127	353.3		TRUE		
1699	Empty	"1506064356220063665	"	2021/1/12	Invoice	SUD0127	535.5		TRUE		
1700	Empty	"1506145790607391536	"	2021/1/12	Invoice	SUD0127	0		TRUE		
1701	Empty	"1506178908752186275	"	2021/1/12	Invoice	SUD0127	399.3		TRUE		
1702	Empty	"1506321723081650839	"	2021/1/12	Invoice	SUD0127	930		TRUE		
1703	Empty	"1506753288220607977	"	2021/1/12	Invoice	SUD0127	543.1		TRUE		
1704	Empty	"1506777913687673946	"	2021/1/12	Invoice	SUD0127	563.92		TRUE		
1705	Empty	"1506780793220928125	"	2021/1/12	Invoice	SUD0127	424.71		TRUE		
1706	Empty	"1506781405053419035	"	2021/1/12	Invoice	SUD0127	523.33		TRUE		
1707	Empty	"1506816145216775941	"	2021/1/12	Invoice	SUD0127	534.94		TRUE		
1708	Empty	"1506874321710330087	"	2021/1/12	Invoice	SUD0127	488.73		TRUE		
1710	Empty	"1507177370386633331	"	2021/1/12	Invoice	SUD0127	977.3		TRUE		
1711	Empty	"1507181978539403040	"	2021/1/12	Invoice	SUD0127	259.3		TRUE		
1713	Empty	"1507382175816629977	"	2021/1/12	Invoice	SUD0127	665.13		TRUE		
1714	Empty	"1507404495782293649	"	2021/1/12	Invoice	SUD0127	712.24		TRUE		
1715	Empty	"1507455940000722619	"	2021/1/12	Invoice	SUD0127	585		TRUE		
1716	Empty	"1507732959821029246	"	2021/1/12	Invoice	SUD0127	416.83		TRUE		
1717	Empty	"1507955870049275772	"	2021/1/12	Invoice	SUD0127	265.89		TRUE		
1718	Empty	"1508071574964748538	"	2021/1/12	Invoice	SUD0127	416.83		TRUE		
1719	Empty	"1508094507746907136	"	2021/1/12	Invoice	SUD0127	592.93		TRUE		
1720	Empty	"1508324942141353737	"	2021/1/12	Invoice	SUD0127	583.71		TRUE		
1723	Empty	"1508482875844845976	"	2021/1/12	Invoice	SUD0127	384.95		TRUE		
1724	Empty	"1508543427523356232	"	2021/1/12	Invoice	SUD0127	1039.01		TRUE		
1725	Empty	"1508547531198356232	"	2021/1/12	Invoice	SUD0127	1052.2		TRUE		
588	Empty	"1243482637351957493	"	2021/1/13	Invoice	SUD0127	879.98		TRUE		
592	Empty	"1243731867609641996	"	2021/1/13	Invoice	SUD0127	384.55		TRUE		
594	Empty	"1243781043725614997	"	2021/1/13	Invoice	SUD0127	578.6		TRUE		
597	Empty	"1244004927664563489	"	2021/1/13	Invoice	SUD0127	0		TRUE		
616	Empty	"1245547178586074107	"	2021/1/13	Invoice	SUD0127	548.96		TRUE		
617	Empty	"1245625764883655902	"	2021/1/13	Invoice	SUD0127	846.45		TRUE		
619	Empty	"1245661188325343207	"	2021/1/13	Invoice	SUD0127	690.83		TRUE		
1709	Empty	"1507168512219250632	"	2021/1/13	Invoice	SUD0127	837.95		TRUE		
1712	Empty	"1507366404407644732	"	2021/1/13	Invoice	SUD0127	419.96		TRUE		
1721	Empty	"1508428116779602515	"	2021/1/13	Invoice	SUD0127	579.1		TRUE		
1722	Empty	"1508455332621489923	"	2021/1/13	Invoice	SUD0127	850.3		TRUE		
1726	Empty	"1508554800534518814	"	2021/1/13	Invoice	SUD0127	0		TRUE		
1727	Empty	"1508624750327276455	"	2021/1/13	Invoice	SUD0127	669.92		TRUE		
1728	Empty	"1509111541953942921	"	2021/1/13	Invoice	SUD0127	846.92		TRUE		
1729	Empty	"1509177530270027717	"	2021/1/13	Invoice	SUD0127	654.33		TRUE		
1730	Empty	"1509250142821883851	"	2021/1/13	Invoice	SUD0127	493.33		TRUE		
1731	Empty	"1509680918390394818	"	2021/1/13	Invoice	SUD0127	1169.26		TRUE		
1732	Empty	"1509774482841748538	"	2021/1/13	Invoice	SUD0127	0		TRUE		
1733	Empty	"1509953115352942266	"	2021/1/13	Invoice	SUD0127	0		TRUE		
1734	Empty	"1510337235227338286	"	2021/1/13	Invoice	SUD0127	0		TRUE		
1735	Empty	"1510337235228338286	"	2021/1/13	Invoice	SUD0127	0		TRUE		
598	Empty	"1244073541757944488	"	2021/1/14	Invoice	SUD0127	399.3		TRUE		
633	Empty	"1246167063382635500	"	2021/1/14	Invoice	SUD0127	319.45		TRUE		
634	Empty	"1246183512934360106	"	2021/1/14	Invoice	SUD0127	520.3		TRUE		
1736	Empty	"1510500600955768853	"	2021/1/14	Invoice	SUD0127	535		TRUE		
1737	Empty	"1510638156868114162	"	2021/1/14	Invoice	SUD0127	536.38		TRUE		
1738	Empty	"1510688880561859341	"	2021/1/14	Invoice	SUD0127	445		TRUE		
1739	Empty	"1510722073774873245	"	2021/1/14	Invoice	SUD0127	664.3		TRUE		
1740	Empty	"1510846525064414515	"	2021/1/14	Invoice	SUD0127	527.03		TRUE		
1741	Empty	"1510908734217173825	"	2021/1/14	Invoice	SUD0127	522.46		TRUE		
1742	Empty	"1511066413852212444	"	2021/1/14	Invoice	SUD0127	558.13		TRUE		
1743	Empty	"1511607279574485585	"	2021/1/14	Invoice	SUD0127	516.38		TRUE		
1744	Empty	"1511749983893951122	"	2021/1/14	Invoice	SUD0127	1470.29		TRUE		
1745	Empty	"1511817014484942336	"	2021/1/14	Invoice	SUD0127	374.25		TRUE		
636	Empty	"1246269806325348808	"	2021/1/15	Invoice	SUD0127	412.98		TRUE		
639	Empty	"1246315275428008602	"	2021/1/15	Invoice	SUD0127	524.97		TRUE		
648	Empty	"1246531020544444505	"	2021/1/15	Invoice	SUD0127	1225.02		TRUE		
1746	Empty	"1512191989118811932	"	2021/1/15	Invoice	SUD0127	382.79		TRUE		
1747	Empty	"1512338652511824365	"	2021/1/15	Invoice	SUD0127	306.33		TRUE		
1748	Empty	"1512524304543685124	"	2021/1/15	Invoice	SUD0127	664.3		TRUE		
1749	Empty	"1512584749300356277	"	2021/1/15	Invoice	SUD0127	615.07		TRUE		
1750	Empty	"1513168813640499163	"	2021/1/15	Invoice	SUD0127	523.33		TRUE		
1751	Empty	"1513492633945124946	"	2021/1/15	Invoice	SUD0127	0		TRUE		
1752	Empty	"1513524386026824136	"	2021/1/15	Invoice	SUD0127	851.03		TRUE		
1754	Empty	"1514906930821949448	"	2021/1/15	Invoice	SUD0127	0		TRUE		
649	Empty	"1246650002072805409	"	2021/1/16	Invoice	SUD0127	830		TRUE		
1753	Empty	"1514487672784880450	"	2021/1/16	Invoice	SUD0127	1191.3		TRUE		
1755	Empty	"1515951972063087119	"	2021/1/17	Invoice	SUD0127	678.03		TRUE		
1756	Empty	"1517496663675435774	"	2021/1/17	Invoice	SUD0127	569.3		TRUE		
1757	Empty	"1517634543545378120	"	2021/1/17	Invoice	SUD0127	531.65		TRUE		
1758	Empty	"1518202695490182356	"	2021/1/17	Invoice	SUD0127	690		TRUE		
1759	Empty	"1518275269334544985	"	2021/1/17	Invoice	SUD0127	1790		TRUE		
604	Empty	"1244609472074963892	"	2021/1/18	Invoice	SUD0127	929.63		TRUE		
681	Empty	"1247373639187842705	"	2021/1/18	Invoice	SUD0127	0		TRUE		
685	Empty	"1247404382546299906	"	2021/1/18	Invoice	SUD0127	911.36		TRUE		
1760	Empty	"1518995700234539274	"	2021/1/18	Invoice	SUD0127	146.02		TRUE		
1761	Empty	"1520152922715338286	"	2021/1/18	Invoice	SUD0127	193.03		TRUE		
1762	Empty	"1520565698797910551	"	2021/1/18	Invoice	SUD0127	908.41		TRUE		
621	Empty	"1245806078528360593	"	2021/1/19	Invoice	SUD0127	398		TRUE		
622	Empty	"1245865190379360593	"	2021/1/19	Invoice	SUD0127	597		TRUE		
696	Empty	"1247766686002062911	"	2021/1/19	Invoice	SUD0127	193.03		TRUE		
1763	Empty	"1521091332649913555	"	2021/1/19	Invoice	SUD0127	193.03		TRUE		
623	Empty	"1245910612824327676	"	2021/1/20	Invoice	SUD0127	505.09		TRUE		
625	Empty	"1246043424599939397	"	2021/1/20	Invoice	SUD0127	957.14		TRUE		
626	Empty	"1246081864789306688	"	2021/1/20	Invoice	SUD0127	444.5		TRUE		
627	Empty	"1246082556049655998	"	2021/1/20	Invoice	SUD0127	475.74		TRUE		
629	Empty	"1246087012611634579	"	2021/1/20	Invoice	SUD0127	527.25		TRUE		
630	Empty	"1246098180055160598	"	2021/1/20	Invoice	SUD0127	519.12		TRUE		
631	Empty	"1246105884973587194	"	2021/1/20	Invoice	SUD0127	0		TRUE		
632	Empty	"1246138024113946779	"	2021/1/20	Invoice	SUD0127	505.68		TRUE		
635	Empty	"1246265140680687663	"	2021/1/20	Invoice	SUD0127	367.03		TRUE		
637	Empty	"1246280620578285771	"	2021/1/20	Invoice	SUD0127	453.91		TRUE		
638	Empty	"1246290556741338286	"	2021/1/20	Invoice	SUD0127	251.58		TRUE		
640	Empty	"1246319148010825798	"	2021/1/20	Invoice	SUD0127	396.68		TRUE		
641	Empty	"1246335989896747588	"	2021/1/20	Invoice	SUD0127	339.37		TRUE		
642	Empty	"1246358418055544573	"	2021/1/20	Invoice	SUD0127	256.03		TRUE		
643	Empty	"1246364068183240485	"	2021/1/20	Invoice	SUD0127	426.07		TRUE		
644	Empty	"1246370484359310695	"	2021/1/20	Invoice	SUD0127	928.3		TRUE		
645	Empty	"1246389376363700783	"	2021/1/20	Invoice	SUD0127	551.3		TRUE		
646	Empty	"1246457676226175399	"	2021/1/20	Invoice	SUD0127	408.09		TRUE		
651	Empty	"1246763455551768781	"	2021/1/20	Invoice	SUD0127	392.8		TRUE		
653	Empty	"1246885782228963888	"	2021/1/20	Invoice	SUD0127	1650.1		TRUE		
654	Empty	"1246906157420591887	"	2021/1/20	Invoice	SUD0127	656.97		TRUE		
655	Empty	"1246933446953787765	"	2021/1/20	Invoice	SUD0127	1188.26		TRUE		
656	Empty	"1246938530322249598	"	2021/1/20	Invoice	SUD0127	643.19		TRUE		
657	Empty	"1246959618240046585	"	2021/1/20	Invoice	SUD0127	605.1		TRUE		
658	Empty	"1246967537059396982	"	2021/1/20	Invoice	SUD0127	507.12		TRUE		
659	Empty	"1246971713854181764	"	2021/1/20	Invoice	SUD0127	459.89		TRUE		
660	Empty	"1246980677604976790	"	2021/1/20	Invoice	SUD0127	372.2		TRUE		
661	Empty	"1246983846255452077	"	2021/1/20	Invoice	SUD0127	498.05		TRUE		
662	Empty	"1246994510219798097	"	2021/1/20	Invoice	SUD0127	569.1		TRUE		
663	Empty	"1247029674931247472	"	2021/1/20	Invoice	SUD0127	454.38		TRUE		
664	Empty	"1247039178507284186	"	2021/1/20	Invoice	SUD0127	274.86		TRUE		
666	Empty	"1247074205492338286	"	2021/1/20	Invoice	SUD0127	585.93		TRUE		
667	Empty	"1247080974832934478	"	2021/1/20	Invoice	SUD0127	488.72		TRUE		
668	Empty	"1247084539780744865	"	2021/1/20	Invoice	SUD0127	408.8		TRUE		
669	Empty	"1247106029826690390	"	2021/1/20	Invoice	SUD0127	585.15		TRUE		
670	Empty	"1247116838468530193	"	2021/1/20	Invoice	SUD0127	305.1		TRUE		
671	Empty	"1247154205387243997	"	2021/1/20	Invoice	SUD0127	586.12		TRUE		
672	Empty	"1247166914607692392	"	2021/1/20	Invoice	SUD0127	482.93		TRUE		
673	Empty	"1247177779484540276	"	2021/1/20	Invoice	SUD0127	517.28		TRUE		
674	Empty	"1247178362485530193	"	2021/1/20	Invoice	SUD0127	536.1		TRUE		
675	Empty	"1247210323843573880	"	2021/1/20	Invoice	SUD0127	605.01		TRUE		
676	Empty	"1247276785202728296	"	2021/1/20	Invoice	SUD0127	472.72		TRUE		
677	Empty	"1247335971866530193	"	2021/1/20	Invoice	SUD0127	375		TRUE		
679	Empty	"1247360119568260986	"	2021/1/20	Invoice	SUD0127	585.79		TRUE		
680	Empty	"1247368045453345292	"	2021/1/20	Invoice	SUD0127	658.58		TRUE		
682	Empty	"1247377549944808989	"	2021/1/20	Invoice	SUD0127	618.39		TRUE		
683	Empty	"1247381251360753068	"	2021/1/20	Invoice	SUD0127	391.16		TRUE		
684	Empty	"1247385002759396090	"	2021/1/20	Invoice	SUD0127	687.69		TRUE		
700	Empty	"1247857047442491200	"	2021/1/20	Invoice	SUD0127	676.88		TRUE		
704	Empty	"1247983549191561004	"	2021/1/20	Invoice	SUD0127	309.19		TRUE		
705	Empty	"1247989525245093404	"	2021/1/20	Invoice	SUD0127	504.28		TRUE		
706	Empty	"1247996437292776806	"	2021/1/20	Invoice	SUD0127	886.93		TRUE		
707	Empty	"1248005331364711603	"	2021/1/20	Invoice	SUD0127	321.49		TRUE		
708	Empty	"1248008425901676508	"	2021/1/20	Invoice	SUD0127	698.06		TRUE		
711	Empty	"1248049070121396602	"	2021/1/20	Invoice	SUD0127	972.49		TRUE		
712	Empty	"1248067359594409211	"	2021/1/20	Invoice	SUD0127	509.98		TRUE		
713	Empty	"1248073441973591910	"	2021/1/20	Invoice	SUD0127	464.14		TRUE		
714	Empty	"1248076539555847506	"	2021/1/20	Invoice	SUD0127	0		TRUE		
715	Empty	"1248086544098754902	"	2021/1/20	Invoice	SUD0127	449.82		TRUE		
717	Empty	"1248117650554354707	"	2021/1/20	Invoice	SUD0127	392.16		TRUE		
718	Empty	"1248190296704683104	"	2021/1/20	Invoice	SUD0127	710.43		TRUE		
719	Empty	"1248200089902271509	"	2021/1/20	Invoice	SUD0127	485.93		TRUE		
721	Empty	"1248224353767041501	"	2021/1/20	Invoice	SUD0127	417.36		TRUE		
1764	Empty	"1522700460433871629	"	2021/1/20	Invoice	SUD0127	179.53		TRUE		
1765	Empty	"1522723536376894959	"	2021/1/20	Invoice	SUD0127	582.93		TRUE		
1766	Empty	"1522723968332519227	"	2021/1/20	Invoice	SUD0127	345		TRUE		
1767	Empty	"1522724796466566121	"	2021/1/20	Invoice	SUD0127	374.5		TRUE		
1768	Empty	"1522725732427532649	"	2021/1/20	Invoice	SUD0127	450.23		TRUE		
1769	Empty	"1522729728172867157	"	2021/1/20	Invoice	SUD0127	684.21		TRUE		
1770	Empty	"1522729764299545763	"	2021/1/20	Invoice	SUD0127	1032.01		TRUE		
1771	Empty	"1522729908095566121	"	2021/1/20	Invoice	SUD0127	290.11		TRUE		
1772	Empty	"1522735452930610619	"	2021/1/20	Invoice	SUD0127	685.2		TRUE		
1773	Empty	"1522741284831428344	"	2021/1/20	Invoice	SUD0127	523.06		TRUE		
1774	Empty	"1522759212654587320	"	2021/1/20	Invoice	SUD0127	593.08		TRUE		
1775	Empty	"1522771884963663540	"	2021/1/20	Invoice	SUD0127	445.31		TRUE		
1776	Empty	"1522783332829807844	"	2021/1/20	Invoice	SUD0127	333.9		TRUE		
1777	Empty	"1522865232100635661	"	2021/1/20	Invoice	SUD0127	693.05		TRUE		
1778	Empty	"1522900188057675324	"	2021/1/20	Invoice	SUD0127	459.89		TRUE		
1779	Empty	"1522946268654526746	"	2021/1/20	Invoice	SUD0127	1744.92		TRUE		
1780	Empty	"1522961317362455958	"	2021/1/20	Invoice	SUD0127	1610		TRUE		
1781	Empty	"1522962612267533615	"	2021/1/20	Invoice	SUD0127	587.97		TRUE		
1782	Empty	"1523048580033698853	"	2021/1/20	Invoice	SUD0127	1009.39		TRUE		
1783	Empty	"1523094624876697481	"	2021/1/20	Invoice	SUD0127	331.87		TRUE		
1784	Empty	"1523116260185826382	"	2021/1/20	Invoice	SUD0127	529.66		TRUE		
1785	Empty	"1523117916761310128	"	2021/1/20	Invoice	SUD0127	404.39		TRUE		
1786	Empty	"1523232937133346615	"	2021/1/20	Invoice	SUD0127	721.27		TRUE		
1787	Empty	"1523235384579855124	"	2021/1/20	Invoice	SUD0127	0		TRUE		
1788	Empty	"1523284382833283616	"	2021/1/20	Invoice	SUD0127	637.53		TRUE		
1789	Empty	"1523321102896226220	"	2021/1/20	Invoice	SUD0127	499.97		TRUE		
1790	Empty	"1523323730411203329	"	2021/1/20	Invoice	SUD0127	412.77		TRUE		
1791	Empty	"1523463984964239576	"	2021/1/20	Invoice	SUD0127	1322.4		TRUE		
1792	Empty	"1523488788063571468	"	2021/1/20	Invoice	SUD0127	524.31		TRUE		
1793	Empty	"1523532384082710142	"	2021/1/20	Invoice	SUD0127	672.62		TRUE		
1794	Empty	"1523567916509414445	"	2021/1/20	Invoice	SUD0127	660.94		TRUE		
1795	Empty	"1523615689597012753	"	2021/1/20	Invoice	SUD0127	414.7		TRUE		
1796	Empty	"1523651833117243043	"	2021/1/20	Invoice	SUD0127	438.84		TRUE		
1797	Empty	"1523659969953414651	"	2021/1/20	Invoice	SUD0127	375.59		TRUE		
1798	Empty	"1523672029041807136	"	2021/1/20	Invoice	SUD0127	423.72		TRUE		
1799	Empty	"1523672929409117151	"	2021/1/20	Invoice	SUD0127	290.74		TRUE		
